date,value,mom_pct,yoy_pct
1959-01-01,286.6,,
1959-02-01,287.7,0.38381018841588954,
1959-03-01,289.2,0.5213764337852034,
1959-04-01,290.1,0.3112033195020958,
1959-05-01,292.2,0.7238883143743324,
1959-06-01,294.1,0.6502395619438772,
1959-07-01,295.2,0.37402244134647766,
1959-08-01,296.4,0.40650406504063596,
1959-09-01,296.7,0.10121457489880026,
1959-10-01,296.5,-0.06740815638691666,
1959-11-01,297.1,0.2023608768971341,
1959-12-01,297.8,0.23561090541903695,
1960-01-01,298.2,0.1343183344526544,4.047452896022308
1960-02-01,298.4,0.06706908115359234,3.7191518943343826
1960-03-01,299.3,0.3016085790884748,3.4923928077455146
1960-04-01,300.1,0.26729034413632835,3.4470872113064432
1960-05-01,300.9,0.2665778073975167,2.977412731006157
1960-06-01,302.3,0.4652708541043715,2.788167290037391
1960-07-01,304.1,0.5954349983460228,3.0149051490514944
1960-08-01,306.9,0.9207497533705977,3.5425101214574983
1960-09-01,308.4,0.4887585532746819,3.9433771486349745
1960-10-01,309.5,0.3566796368352776,4.384485666104543
1960-11-01,310.9,0.4523424878836835,4.6449007068327
1960-12-01,312.4,0.48247024766805424,4.902619207521819
1961-01-01,314.1,0.544174135723452,5.33199195171028
1961-02-01,316.5,0.7640878701050458,6.0656836461126185
1961-03-01,318.3,0.5687203791469253,6.34814567323756
1961-04-01,319.9,0.5026704366949408,6.597800733088954
1961-05-01,322.2,0.7189746795873697,7.078763708873392
1961-06-01,324.3,0.6517690875232907,7.277538868673505
1961-07-01,325.6,0.4008633980882026,7.070042749095684
1961-08-01,327.6,0.6142506142506221,6.744868035190632
1961-09-01,329.5,0.5799755799755779,6.841763942931256
1961-10-01,331.1,0.48558421851290223,6.97899838449112
1961-11-01,333.4,0.6946541830262554,7.2370537150209024
1961-12-01,335.5,0.6298740251949653,7.3943661971831
1962-01-01,337.5,0.5961251862891315,7.44985673352434
1962-02-01,340.1,0.7703703703703768,7.456556082148502
1962-03-01,343.1,0.8820935019111964,7.791391768771594
1962-04-01,345.5,0.6995045176333425,8.002500781494227
1962-05-01,347.5,0.5788712011577379,7.852265673494729
1962-06-01,349.3,0.5179856115107961,7.70891150169597
1962-07-01,350.8,0.4294302891497237,7.739557739557745
1962-08-01,352.8,0.5701254275940704,7.692307692307687
1962-09-01,354.9,0.5952380952380931,7.708649468892248
1962-10-01,357.2,0.6480698788391193,7.88281485955904
1962-11-01,359.8,0.7278835386338223,7.918416316736665
1962-12-01,362.7,0.8060033351862117,8.107302533532046
1963-01-01,365.2,0.6892748828232653,8.207407407407397
1963-02-01,367.9,0.7393209200438067,8.174066451043792
1963-03-01,370.7,0.7610763794509312,8.044301952783428
1963-04-01,373.3,0.7013757755597538,8.046309696092614
1963-05-01,376.1,0.7500669702652063,8.230215827338139
1963-06-01,378.4,0.611539484179735,8.330947609504724
1963-07-01,381.1,0.7135306553911258,8.637400228050174
1963-08-01,383.6,0.6559958016268741,8.730158730158744
1963-09-01,386.0,0.6256517205422307,8.763031839954927
1963-10-01,388.3,0.5958549222798037,8.706606942889138
1963-11-01,391.5,0.8241050733968525,8.810450250138956
1963-12-01,393.2,0.43422733077904674,8.409153570443895
1964-01-01,395.2,0.508646998982698,8.214676889375694
1964-02-01,397.6,0.6072874493927127,8.072845882033164
1964-03-01,399.8,0.5533199195171035,7.8500134879956995
1964-04-01,401.7,0.47523761880940985,7.607822126975616
1964-05-01,404.2,0.6223549912870219,7.471417176282902
1964-06-01,407.1,0.7174666006927399,7.584566596194509
1964-07-01,410.1,0.736919675755332,7.609551298871686
1964-08-01,413.4,0.8046817849304944,7.76850886339937
1964-09-01,416.9,0.8466376390904751,8.005181347150248
1964-10-01,419.1,0.5277044854881341,7.932011331444766
1964-11-01,422.0,0.6919589596754872,7.790549169859506
1964-12-01,424.7,0.6398104265402882,8.011190233977628
1965-01-01,427.5,0.6592889098187005,8.173076923076916
1965-02-01,430.4,0.6783625730994114,8.249496981891348
1965-03-01,433.2,0.6505576208178487,8.354177088544269
1965-04-01,435.4,0.5078485687904033,8.389345282549154
